2025/01/10 19:24:41.028, 24.78 W, 0 %, 5 MiB, 16384 MiB
2025/01/10 19:27:31.520, 34.46 W, 0 %, 1205 MiB, 16384 MiB
2025/01/10 19:27:31.523, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:27:32.560, 92.38 W, 100 %, 1257 MiB, 16384 MiB
2025/01/10 19:27:32.563, 26.86 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:27:33.599, 34.70 W, 0 %, 1205 MiB, 16384 MiB
2025/01/10 19:27:33.602, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:27:34.636, 34.46 W, 0 %, 1205 MiB, 16384 MiB
2025/01/10 19:27:34.640, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:27:35.676, 34.70 W, 0 %, 1205 MiB, 16384 MiB
2025/01/10 19:27:35.679, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:27:36.716, 34.46 W, 0 %, 1205 MiB, 16384 MiB
2025/01/10 19:27:36.720, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:27:37.756, 34.70 W, 0 %, 1205 MiB, 16384 MiB
2025/01/10 19:27:37.759, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:27:38.796, 34.46 W, 0 %, 1205 MiB, 16384 MiB
2025/01/10 19:27:38.800, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:27:39.836, 34.46 W, 0 %, 1205 MiB, 16384 MiB
2025/01/10 19:27:39.839, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:27:40.875, 34.46 W, 0 %, 1205 MiB, 16384 MiB
2025/01/10 19:27:40.879, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:27:41.915, 34.46 W, 0 %, 1205 MiB, 16384 MiB
2025/01/10 19:27:41.918, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:27:42.954, 34.46 W, 0 %, 1205 MiB, 16384 MiB
2025/01/10 19:27:42.957, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:27:43.993, 34.94 W, 72 %, 1205 MiB, 16384 MiB
2025/01/10 19:27:43.996, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:27:45.031, 34.70 W, 0 %, 1205 MiB, 16384 MiB
2025/01/10 19:27:45.034, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:27:46.073, 34.46 W, 0 %, 1205 MiB, 16384 MiB
2025/01/10 19:27:46.077, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:27:47.113, 34.44 W, 0 %, 1205 MiB, 16384 MiB
2025/01/10 19:27:47.116, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:27:48.152, 34.46 W, 0 %, 1205 MiB, 16384 MiB
2025/01/10 19:27:48.155, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:27:49.191, 34.46 W, 0 %, 1205 MiB, 16384 MiB
2025/01/10 19:27:49.195, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:27:50.230, 34.70 W, 0 %, 1205 MiB, 16384 MiB
2025/01/10 19:27:50.236, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:27:51.272, 34.46 W, 0 %, 1205 MiB, 16384 MiB
2025/01/10 19:27:51.276, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:27:52.312, 34.46 W, 0 %, 1205 MiB, 16384 MiB
2025/01/10 19:27:52.315, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:27:53.350, 34.46 W, 0 %, 1205 MiB, 16384 MiB
2025/01/10 19:27:53.354, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:27:54.390, 34.46 W, 0 %, 1205 MiB, 16384 MiB
2025/01/10 19:27:54.394, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:27:55.430, 34.70 W, 0 %, 1205 MiB, 16384 MiB
2025/01/10 19:27:55.433, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:27:56.469, 34.46 W, 0 %, 1205 MiB, 16384 MiB
2025/01/10 19:27:56.473, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:27:57.508, 34.46 W, 0 %, 1205 MiB, 16384 MiB
2025/01/10 19:27:57.512, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:27:58.549, 34.46 W, 0 %, 1205 MiB, 16384 MiB
2025/01/10 19:27:58.552, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:27:59.588, 34.46 W, 0 %, 1205 MiB, 16384 MiB
2025/01/10 19:27:59.591, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:00.628, 34.46 W, 0 %, 1205 MiB, 16384 MiB
2025/01/10 19:28:00.631, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:01.667, 34.46 W, 0 %, 1205 MiB, 16384 MiB
2025/01/10 19:28:01.670, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:02.707, 34.46 W, 0 %, 1205 MiB, 16384 MiB
2025/01/10 19:28:02.711, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:03.746, 34.46 W, 0 %, 1205 MiB, 16384 MiB
2025/01/10 19:28:03.749, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:04.785, 34.46 W, 0 %, 1205 MiB, 16384 MiB
2025/01/10 19:28:04.789, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:05.825, 34.46 W, 0 %, 1205 MiB, 16384 MiB
2025/01/10 19:28:05.828, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:06.865, 34.70 W, 29 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:06.872, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:07.909, 34.70 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:07.912, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:08.949, 34.46 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:08.952, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:09.989, 34.70 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:09.993, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:11.029, 34.46 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:11.032, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:12.067, 34.46 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:12.071, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:13.105, 34.46 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:13.109, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:14.143, 34.46 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:14.147, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:15.183, 34.44 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:15.187, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:16.222, 34.46 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:16.226, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:17.261, 34.70 W, 89 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:17.265, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:18.298, 34.46 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:18.301, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:19.337, 34.46 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:19.340, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:20.376, 34.44 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:20.379, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:21.415, 34.46 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:21.418, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:22.453, 34.46 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:22.456, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:23.492, 34.70 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:23.497, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:24.534, 34.70 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:24.538, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:25.575, 34.70 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:25.578, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:26.614, 34.70 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:26.618, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:27.655, 34.70 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:27.658, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:28.695, 89.31 W, 60 %, 1259 MiB, 16384 MiB
2025/01/10 19:28:28.698, 26.86 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:29.734, 34.70 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:29.738, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:30.775, 34.70 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:30.778, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:31.814, 34.70 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:31.817, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:32.853, 34.70 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:32.857, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:33.892, 34.70 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:33.896, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:34.931, 34.46 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:34.934, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:35.969, 34.70 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:35.973, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:37.009, 34.70 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:37.013, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:38.050, 34.68 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:38.053, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:39.089, 34.70 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:39.092, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:40.129, 92.15 W, 91 %, 1259 MiB, 16384 MiB
2025/01/10 19:28:40.132, 26.86 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:41.169, 34.68 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:41.172, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:42.207, 34.70 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:42.211, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:43.245, 34.70 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:43.251, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:44.287, 34.70 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:44.290, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:45.326, 34.46 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:45.329, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:46.365, 34.46 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:46.368, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:47.404, 34.70 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:47.407, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:48.443, 34.46 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:48.446, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:49.481, 34.70 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:49.484, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:50.520, 34.70 W, 0 %, 1207 MiB, 16384 MiB
2025/01/10 19:28:50.524, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:51.561, 78.08 W, 38 %, 1259 MiB, 16384 MiB
2025/01/10 19:28:51.565, 26.86 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:52.601, 34.68 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:28:52.604, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:53.641, 34.70 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:28:53.645, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:54.682, 34.68 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:28:54.685, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:55.724, 34.70 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:28:55.727, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:56.764, 34.70 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:28:56.767, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:57.804, 34.70 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:28:57.807, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:58.842, 34.70 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:28:58.846, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:28:59.878, 34.70 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:28:59.882, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:00.917, 34.70 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:00.920, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:01.955, 34.70 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:01.958, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:02.994, 90.95 W, 30 %, 1261 MiB, 16384 MiB
2025/01/10 19:29:02.997, 26.86 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:04.034, 34.70 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:04.037, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:05.075, 34.70 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:05.078, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:06.114, 34.68 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:06.117, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:07.153, 34.70 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:07.156, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:08.191, 34.70 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:08.194, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:09.230, 34.70 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:09.234, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:10.269, 34.70 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:10.272, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:11.307, 34.70 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:11.311, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:12.345, 34.70 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:12.348, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:13.385, 34.70 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:13.388, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:14.423, 34.70 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:14.426, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:15.462, 34.68 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:15.465, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:16.501, 34.70 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:16.505, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:17.541, 34.70 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:17.544, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:18.580, 34.70 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:18.583, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:19.621, 34.46 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:19.624, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:20.663, 34.70 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:20.666, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:21.702, 34.46 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:21.705, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:22.742, 34.44 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:22.745, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:23.781, 34.70 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:23.784, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:24.820, 34.46 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:24.823, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:25.860, 34.70 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:25.863, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:26.899, 34.68 W, 1 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:26.902, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:27.940, 34.46 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:27.943, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:28.982, 34.70 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:28.985, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:30.021, 34.70 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:30.024, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:31.059, 34.46 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:31.063, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:32.099, 34.46 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:32.102, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:33.137, 34.46 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:33.140, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:34.174, 34.46 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:34.178, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:35.213, 34.46 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:35.217, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:36.253, 34.46 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:36.256, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:37.292, 34.46 W, 0 %, 1209 MiB, 16384 MiB
2025/01/10 19:29:37.296, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:38.331, 36.87 W, 100 %, 1237 MiB, 16384 MiB
2025/01/10 19:29:38.334, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:39.368, 34.70 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:29:39.371, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:40.407, 34.70 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:29:40.410, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:41.446, 34.70 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:29:41.449, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:42.485, 34.70 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:29:42.491, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:43.526, 34.70 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:29:43.529, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:44.564, 34.70 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:29:44.567, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:45.600, 34.70 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:29:45.603, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:46.639, 34.44 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:29:46.642, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:47.679, 34.68 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:29:47.682, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:48.718, 34.70 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:29:48.721, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:49.756, 34.70 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:29:49.760, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:50.797, 34.68 W, 10 %, 1211 MiB, 16384 MiB
2025/01/10 19:29:50.800, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:51.836, 34.70 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:29:51.840, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:52.875, 34.68 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:29:52.878, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:53.916, 34.70 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:29:53.919, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:54.956, 34.46 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:29:54.959, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:55.994, 34.70 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:29:55.997, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:57.031, 34.46 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:29:57.035, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:58.071, 34.46 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:29:58.074, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:29:59.110, 34.70 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:29:59.113, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:30:00.150, 34.70 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:30:00.153, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:30:01.189, 34.70 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:30:01.193, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:30:02.230, 34.68 W, 100 %, 1211 MiB, 16384 MiB
2025/01/10 19:30:02.234, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:30:03.271, 34.68 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:30:03.274, 26.86 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:30:04.313, 34.70 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:30:04.316, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:30:05.355, 34.68 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:30:05.358, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:30:06.395, 34.70 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:30:06.398, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:30:07.445, 34.68 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:30:07.448, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:30:08.488, 34.46 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:30:08.495, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:30:09.533, 34.46 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:30:09.536, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:30:10.573, 34.46 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:30:10.577, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:30:11.612, 34.70 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:30:11.615, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:30:12.651, 34.46 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:30:12.655, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:30:13.691, 34.46 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:30:13.694, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:30:14.730, 34.70 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:30:14.733, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:30:15.768, 34.70 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:30:15.772, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:30:16.809, 34.70 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:30:16.812, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:30:17.850, 34.70 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:30:17.853, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:30:18.889, 34.46 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:30:18.892, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:30:19.930, 34.46 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:30:19.933, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:30:20.969, 34.46 W, 0 %, 1211 MiB, 16384 MiB
2025/01/10 19:30:20.973, 26.88 W, 0 %, 7 MiB, 16384 MiB
