2025/01/10 23:13:31.241, 25.02 W, 0 %, 5 MiB, 16384 MiB
2025/01/10 23:24:30.572, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:24:31.608, 34.70 W, 32 %, 2815 MiB, 16384 MiB
2025/01/10 23:24:31.611, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:24:32.647, 34.70 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:24:32.651, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:24:33.686, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:24:33.690, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:24:34.726, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:24:34.730, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:24:35.767, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:24:35.770, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:24:36.807, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:24:36.810, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:24:37.848, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:24:37.852, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:24:38.887, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:24:38.891, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:24:39.926, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:24:39.929, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:24:40.964, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:24:40.967, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:24:42.003, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:24:42.006, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:24:43.042, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:24:43.045, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:24:44.078, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:24:44.081, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:24:45.117, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:24:45.120, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:24:46.155, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:24:46.160, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:24:47.195, 34.44 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:24:47.198, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:24:48.234, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:24:48.237, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:24:49.272, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:24:49.275, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:24:50.311, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:24:50.314, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:24:51.348, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:24:51.352, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:24:52.385, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:24:52.389, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:24:53.426, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:24:53.429, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:24:54.463, 45.06 W, 10 %, 2827 MiB, 16384 MiB
2025/01/10 23:24:54.466, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:24:55.502, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:24:55.505, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:24:56.541, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:24:56.544, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:24:57.579, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:24:57.582, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:24:58.616, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:24:58.619, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:24:59.651, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:24:59.654, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:00.690, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:00.693, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:01.727, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:01.730, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:02.763, 34.94 W, 77 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:02.766, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:03.802, 34.70 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:03.805, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:04.841, 34.70 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:04.844, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:05.879, 34.70 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:05.882, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:06.916, 34.70 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:06.919, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:07.954, 34.70 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:07.957, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:08.992, 30.58 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:08.995, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:10.029, 30.58 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:10.032, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:11.067, 69.28 W, 19 %, 2839 MiB, 16384 MiB
2025/01/10 23:25:11.070, 26.86 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:12.104, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:12.107, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:13.142, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:13.145, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:14.181, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:14.184, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:15.219, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:15.222, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:16.258, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:16.261, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:17.296, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:17.299, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:18.334, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:18.337, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:19.372, 34.46 W, 88 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:19.375, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:20.410, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:20.414, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:21.452, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:21.455, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:22.489, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:22.493, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:23.529, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:23.533, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:24.568, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:24.572, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:25.607, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:25.612, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:26.647, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:26.654, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:27.687, 34.70 W, 17 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:27.690, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:28.724, 34.44 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:28.727, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:29.761, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:29.766, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:30.801, 34.44 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:30.806, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:31.841, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:31.845, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:32.880, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:32.885, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:33.920, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:33.924, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:34.959, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:34.964, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:35.997, 74.26 W, 13 %, 2829 MiB, 16384 MiB
2025/01/10 23:25:36.003, 26.86 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:37.037, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:37.042, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:38.077, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:38.082, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:39.116, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:39.121, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:40.154, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:40.157, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:41.188, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:41.191, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:42.225, 34.44 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:42.229, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:43.264, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:43.267, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:44.301, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:44.304, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:45.339, 34.70 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:45.342, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:46.379, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:46.382, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:47.418, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:47.422, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:48.459, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:48.462, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:49.498, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:49.501, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:50.536, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:50.540, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:51.578, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:51.581, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:52.618, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:52.621, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:53.657, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:53.660, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:54.696, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:54.699, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:55.735, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:55.738, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:56.778, 30.84 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:56.781, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:57.815, 30.84 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:57.818, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:58.855, 30.82 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:58.858, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:25:59.895, 30.84 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:25:59.899, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:00.936, 30.58 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:00.939, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:01.974, 30.84 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:01.980, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:03.015, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:03.020, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:04.054, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:04.059, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:05.094, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:05.099, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:06.133, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:06.138, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:07.175, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:07.178, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:08.213, 33.97 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:08.216, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:09.251, 33.97 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:09.254, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:10.289, 82.13 W, 12 %, 2827 MiB, 16384 MiB
2025/01/10 23:26:10.292, 26.86 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:11.328, 34.70 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:11.332, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:12.367, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:12.371, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:13.406, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:13.409, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:14.444, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:14.447, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:15.482, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:15.485, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:16.520, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:16.523, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:17.560, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:17.563, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:18.598, 35.43 W, 40 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:18.601, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:19.637, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:19.640, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:20.676, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:20.679, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:21.714, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:21.719, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:22.755, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:22.758, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:23.793, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:23.797, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:24.834, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:24.838, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:25.873, 34.46 W, 17 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:25.876, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:26.911, 34.68 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:26.916, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:27.950, 34.70 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:27.955, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:28.991, 34.70 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:28.994, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:30.029, 34.70 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:30.034, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:31.069, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:31.073, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:32.108, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:32.113, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:33.152, 34.70 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:33.156, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:34.190, 69.24 W, 0 %, 2839 MiB, 16384 MiB
2025/01/10 23:26:34.194, 26.86 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:35.228, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:35.231, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:36.265, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:36.269, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:37.303, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:37.307, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:38.343, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:38.347, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:39.383, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:39.387, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:40.424, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:40.427, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:41.460, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:41.463, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:42.498, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:42.502, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:43.537, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:43.541, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:44.575, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:44.581, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:45.615, 30.58 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:45.620, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:46.656, 30.82 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:46.659, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:47.697, 30.59 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:47.701, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:48.739, 30.59 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:48.742, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:49.776, 33.73 W, 88 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:49.780, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:50.814, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:50.817, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:51.854, 33.97 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:51.857, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:52.893, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:52.896, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:53.933, 33.97 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:53.936, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:54.971, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:54.975, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:56.014, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:56.017, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:57.053, 34.22 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:57.056, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:58.092, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:58.095, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:26:59.132, 34.44 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:26:59.135, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:27:00.170, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:27:00.174, 26.64 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:27:01.209, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:27:01.212, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:27:02.250, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:27:02.253, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:27:03.290, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:27:03.293, 26.64 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:27:04.331, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:27:04.334, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:27:05.367, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:27:05.372, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:27:06.410, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:27:06.415, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:27:07.451, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:27:07.456, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:27:08.495, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:27:08.499, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:27:09.532, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:27:09.535, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:27:10.571, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:27:10.574, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:27:11.606, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:27:11.609, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:27:12.644, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:27:12.647, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:27:13.682, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:27:13.685, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:27:14.719, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:27:14.722, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:27:15.756, 45.30 W, 7 %, 2827 MiB, 16384 MiB
2025/01/10 23:27:15.759, 26.86 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:27:16.794, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:27:16.798, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:27:17.833, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:27:17.836, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:27:18.871, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:27:18.874, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:27:19.911, 34.46 W, 0 %, 2815 MiB, 16384 MiB
2025/01/10 23:27:19.915, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 23:27:20.950, 34.46 W, 0 %, 2815 MiB, 16384 MiB
