2025/01/10 15:03:03.862, 25.02 W, 0 %, 5 MiB, 16384 MiB
2025/01/10 15:05:54.387, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 15:05:55.424, 30.58 W, 0 %, 1195 MiB, 16384 MiB
2025/01/10 15:05:55.427, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 15:05:56.462, 30.82 W, 0 %, 1195 MiB, 16384 MiB
2025/01/10 15:05:56.466, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 15:05:57.500, 30.58 W, 0 %, 1195 MiB, 16384 MiB
2025/01/10 15:05:57.503, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 15:05:58.538, 30.58 W, 0 %, 1195 MiB, 16384 MiB
2025/01/10 15:05:58.542, 27.13 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 15:05:59.576, 30.84 W, 0 %, 1195 MiB, 16384 MiB
2025/01/10 15:05:59.579, 27.13 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 15:06:00.615, 30.59 W, 0 %, 1195 MiB, 16384 MiB
2025/01/10 15:06:00.621, 27.13 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 15:06:01.656, 30.82 W, 0 %, 1195 MiB, 16384 MiB
2025/01/10 15:06:01.659, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 15:06:02.695, 30.82 W, 0 %, 1195 MiB, 16384 MiB
2025/01/10 15:06:02.698, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 15:06:03.732, 30.58 W, 0 %, 1195 MiB, 16384 MiB
2025/01/10 15:06:03.735, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 15:06:04.773, 30.58 W, 0 %, 1195 MiB, 16384 MiB
2025/01/10 15:06:04.776, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 15:06:05.812, 30.82 W, 0 %, 1195 MiB, 16384 MiB
2025/01/10 15:06:05.815, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 15:06:06.852, 30.83 W, 0 %, 1195 MiB, 16384 MiB
2025/01/10 15:06:06.856, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 15:06:07.892, 30.58 W, 0 %, 1195 MiB, 16384 MiB
2025/01/10 15:06:07.895, 27.12 W, 0 %, 7 MiB, 16384 MiB
