2025/01/10 19:33:41.946, 25.27 W, 0 %, 5 MiB, 16384 MiB
2025/01/10 19:36:33.904, 30.59 W, 0 %, 1195 MiB, 16384 MiB
2025/01/10 19:36:33.911, 26.64 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:36:34.950, 30.58 W, 0 %, 1195 MiB, 16384 MiB
2025/01/10 19:36:34.954, 26.64 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:36:35.993, 30.59 W, 0 %, 1195 MiB, 16384 MiB
2025/01/10 19:36:35.996, 26.64 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:36:37.035, 30.58 W, 0 %, 1195 MiB, 16384 MiB
2025/01/10 19:36:37.039, 26.64 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:36:38.078, 30.58 W, 0 %, 1195 MiB, 16384 MiB
2025/01/10 19:36:38.081, 26.64 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:36:39.119, 30.59 W, 0 %, 1195 MiB, 16384 MiB
2025/01/10 19:36:39.122, 26.64 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:36:40.160, 30.82 W, 0 %, 1195 MiB, 16384 MiB
2025/01/10 19:36:40.163, 26.64 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:36:41.202, 30.82 W, 0 %, 1195 MiB, 16384 MiB
2025/01/10 19:36:41.207, 26.64 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:36:42.246, 30.58 W, 0 %, 1195 MiB, 16384 MiB
2025/01/10 19:36:42.249, 26.64 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:36:43.287, 30.82 W, 0 %, 1195 MiB, 16384 MiB
2025/01/10 19:36:43.290, 26.64 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:36:44.331, 30.59 W, 0 %, 1195 MiB, 16384 MiB
2025/01/10 19:36:44.334, 26.64 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:36:45.373, 30.84 W, 0 %, 1195 MiB, 16384 MiB
2025/01/10 19:36:45.376, 26.64 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:36:46.415, 30.58 W, 0 %, 1195 MiB, 16384 MiB
2025/01/10 19:36:46.418, 26.64 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:36:47.457, 30.59 W, 0 %, 1195 MiB, 16384 MiB
2025/01/10 19:36:47.462, 26.64 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:36:48.499, 30.59 W, 0 %, 1195 MiB, 16384 MiB
2025/01/10 19:36:48.503, 26.64 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:36:49.537, 30.59 W, 0 %, 1195 MiB, 16384 MiB
2025/01/10 19:36:49.542, 26.64 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:36:50.581, 30.84 W, 0 %, 1195 MiB, 16384 MiB
2025/01/10 19:36:50.585, 26.64 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:36:51.624, 30.58 W, 0 %, 1195 MiB, 16384 MiB
2025/01/10 19:36:51.629, 26.64 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:36:52.668, 30.59 W, 0 %, 1195 MiB, 16384 MiB
2025/01/10 19:36:52.673, 26.64 W, 0 %, 7 MiB, 16384 MiB
