2025/01/10 14:34:44.255, 25.27 W, 0 %, 5 MiB, 16384 MiB
2025/01/10 14:37:34.870, 34.92 W, 0 %, 1217 MiB, 16384 MiB
2025/01/10 14:37:34.873, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:37:35.909, 34.92 W, 0 %, 1217 MiB, 16384 MiB
2025/01/10 14:37:35.913, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:37:36.951, 34.92 W, 0 %, 1217 MiB, 16384 MiB
2025/01/10 14:37:36.954, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:37:37.991, 34.92 W, 0 %, 1217 MiB, 16384 MiB
2025/01/10 14:37:37.994, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:37:39.029, 35.17 W, 79 %, 1217 MiB, 16384 MiB
2025/01/10 14:37:39.032, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:37:40.069, 34.92 W, 0 %, 1217 MiB, 16384 MiB
2025/01/10 14:37:40.072, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:37:41.109, 34.92 W, 0 %, 1217 MiB, 16384 MiB
2025/01/10 14:37:41.112, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:37:42.149, 34.92 W, 0 %, 1217 MiB, 16384 MiB
2025/01/10 14:37:42.152, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:37:43.190, 94.73 W, 15 %, 1269 MiB, 16384 MiB
2025/01/10 14:37:43.193, 27.33 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:37:44.230, 34.92 W, 0 %, 1219 MiB, 16384 MiB
2025/01/10 14:37:44.233, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:37:45.270, 34.92 W, 0 %, 1219 MiB, 16384 MiB
2025/01/10 14:37:45.273, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:37:46.309, 34.92 W, 0 %, 1219 MiB, 16384 MiB
2025/01/10 14:37:46.312, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:37:47.348, 34.92 W, 0 %, 1219 MiB, 16384 MiB
2025/01/10 14:37:47.352, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:37:48.387, 35.17 W, 31 %, 1219 MiB, 16384 MiB
2025/01/10 14:37:48.391, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:37:49.429, 34.92 W, 0 %, 1219 MiB, 16384 MiB
2025/01/10 14:37:49.432, 27.36 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:37:50.469, 34.92 W, 0 %, 1219 MiB, 16384 MiB
2025/01/10 14:37:50.472, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:37:51.509, 34.92 W, 0 %, 1219 MiB, 16384 MiB
2025/01/10 14:37:51.512, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:37:52.547, 91.18 W, 98 %, 1271 MiB, 16384 MiB
2025/01/10 14:37:52.551, 27.09 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:37:53.589, 34.92 W, 0 %, 1219 MiB, 16384 MiB
2025/01/10 14:37:53.593, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:37:54.629, 34.92 W, 0 %, 1219 MiB, 16384 MiB
2025/01/10 14:37:54.633, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:37:55.668, 31.30 W, 0 %, 1219 MiB, 16384 MiB
2025/01/10 14:37:55.672, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:37:56.710, 31.30 W, 0 %, 1219 MiB, 16384 MiB
2025/01/10 14:37:56.714, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:37:57.749, 35.19 W, 48 %, 1219 MiB, 16384 MiB
2025/01/10 14:37:57.752, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:37:58.788, 34.92 W, 0 %, 1219 MiB, 16384 MiB
2025/01/10 14:37:58.792, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:37:59.827, 34.92 W, 0 %, 1219 MiB, 16384 MiB
2025/01/10 14:37:59.831, 27.61 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:00.866, 34.92 W, 0 %, 1219 MiB, 16384 MiB
2025/01/10 14:38:00.869, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:01.903, 92.67 W, 100 %, 1271 MiB, 16384 MiB
2025/01/10 14:38:01.907, 27.34 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:02.945, 34.92 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 14:38:02.948, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:03.984, 34.92 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 14:38:03.988, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:05.025, 34.92 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 14:38:05.029, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:06.067, 35.17 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 14:38:06.070, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:07.107, 34.94 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 14:38:07.110, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:08.148, 34.92 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 14:38:08.151, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:09.188, 34.92 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 14:38:09.191, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:10.227, 34.92 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 14:38:10.231, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:11.267, 35.16 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 14:38:11.270, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:12.307, 34.92 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 14:38:12.311, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:13.347, 34.92 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 14:38:13.350, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:14.387, 34.92 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 14:38:14.390, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:15.426, 92.86 W, 100 %, 1273 MiB, 16384 MiB
2025/01/10 14:38:15.430, 27.33 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:16.467, 34.92 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 14:38:16.470, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:17.505, 34.92 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 14:38:17.510, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:18.547, 34.92 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 14:38:18.551, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:19.587, 35.17 W, 0 %, 1247 MiB, 16384 MiB
2025/01/10 14:38:19.590, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:20.628, 34.92 W, 0 %, 1225 MiB, 16384 MiB
2025/01/10 14:38:20.631, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:21.668, 34.92 W, 0 %, 1225 MiB, 16384 MiB
2025/01/10 14:38:21.672, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:22.708, 34.92 W, 0 %, 1225 MiB, 16384 MiB
2025/01/10 14:38:22.711, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:23.747, 34.92 W, 0 %, 1225 MiB, 16384 MiB
2025/01/10 14:38:23.750, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:24.786, 35.17 W, 44 %, 1225 MiB, 16384 MiB
2025/01/10 14:38:24.790, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:25.826, 34.92 W, 0 %, 1225 MiB, 16384 MiB
2025/01/10 14:38:25.829, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:26.865, 34.92 W, 0 %, 1225 MiB, 16384 MiB
2025/01/10 14:38:26.868, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:27.903, 34.92 W, 0 %, 1225 MiB, 16384 MiB
2025/01/10 14:38:27.906, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:28.944, 35.65 W, 100 %, 1225 MiB, 16384 MiB
2025/01/10 14:38:28.947, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:29.986, 34.92 W, 0 %, 1225 MiB, 16384 MiB
2025/01/10 14:38:29.989, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:31.027, 34.92 W, 0 %, 1225 MiB, 16384 MiB
2025/01/10 14:38:31.030, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:32.065, 34.92 W, 0 %, 1225 MiB, 16384 MiB
2025/01/10 14:38:32.068, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:33.106, 91.90 W, 65 %, 1277 MiB, 16384 MiB
2025/01/10 14:38:33.109, 27.09 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:34.145, 35.16 W, 0 %, 1225 MiB, 16384 MiB
2025/01/10 14:38:34.148, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:35.185, 35.17 W, 0 %, 1225 MiB, 16384 MiB
2025/01/10 14:38:35.189, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:36.225, 34.92 W, 0 %, 1225 MiB, 16384 MiB
2025/01/10 14:38:36.228, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:37.264, 90.70 W, 0 %, 1277 MiB, 16384 MiB
2025/01/10 14:38:37.268, 27.09 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:38.302, 34.92 W, 0 %, 1227 MiB, 16384 MiB
2025/01/10 14:38:38.306, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:39.343, 34.92 W, 0 %, 1227 MiB, 16384 MiB
2025/01/10 14:38:39.346, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:40.381, 31.30 W, 0 %, 1227 MiB, 16384 MiB
2025/01/10 14:38:40.384, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:41.422, 31.30 W, 0 %, 1227 MiB, 16384 MiB
2025/01/10 14:38:41.425, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:42.461, 34.92 W, 1 %, 1227 MiB, 16384 MiB
2025/01/10 14:38:42.465, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:43.501, 34.94 W, 0 %, 1227 MiB, 16384 MiB
2025/01/10 14:38:43.504, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:44.540, 34.92 W, 0 %, 1227 MiB, 16384 MiB
2025/01/10 14:38:44.543, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:45.579, 34.92 W, 0 %, 1227 MiB, 16384 MiB
2025/01/10 14:38:45.583, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:46.617, 35.17 W, 85 %, 1227 MiB, 16384 MiB
2025/01/10 14:38:46.620, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:47.657, 34.92 W, 0 %, 1227 MiB, 16384 MiB
2025/01/10 14:38:47.661, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:48.696, 34.92 W, 0 %, 1227 MiB, 16384 MiB
2025/01/10 14:38:48.700, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:49.736, 34.92 W, 0 %, 1227 MiB, 16384 MiB
2025/01/10 14:38:49.739, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:50.774, 35.41 W, 100 %, 1227 MiB, 16384 MiB
2025/01/10 14:38:50.778, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:51.812, 34.92 W, 0 %, 1227 MiB, 16384 MiB
2025/01/10 14:38:51.815, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:52.851, 34.94 W, 0 %, 1227 MiB, 16384 MiB
2025/01/10 14:38:52.854, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:53.890, 34.92 W, 0 %, 1227 MiB, 16384 MiB
2025/01/10 14:38:53.894, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:54.930, 92.14 W, 100 %, 1279 MiB, 16384 MiB
2025/01/10 14:38:54.933, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:55.969, 34.92 W, 0 %, 1229 MiB, 16384 MiB
2025/01/10 14:38:55.972, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:57.008, 34.92 W, 0 %, 1229 MiB, 16384 MiB
2025/01/10 14:38:57.012, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:58.049, 34.92 W, 0 %, 1229 MiB, 16384 MiB
2025/01/10 14:38:58.052, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:38:59.090, 88.58 W, 100 %, 1281 MiB, 16384 MiB
2025/01/10 14:38:59.093, 27.09 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:00.129, 34.92 W, 0 %, 1229 MiB, 16384 MiB
2025/01/10 14:39:00.132, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:01.170, 34.92 W, 0 %, 1229 MiB, 16384 MiB
2025/01/10 14:39:01.173, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:02.214, 34.92 W, 0 %, 1229 MiB, 16384 MiB
2025/01/10 14:39:02.219, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:03.256, 34.94 W, 0 %, 1229 MiB, 16384 MiB
2025/01/10 14:39:03.259, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:04.296, 34.92 W, 0 %, 1229 MiB, 16384 MiB
2025/01/10 14:39:04.300, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:05.335, 34.92 W, 0 %, 1229 MiB, 16384 MiB
2025/01/10 14:39:05.339, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:06.374, 34.92 W, 0 %, 1229 MiB, 16384 MiB
2025/01/10 14:39:06.378, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:07.413, 34.92 W, 0 %, 1229 MiB, 16384 MiB
2025/01/10 14:39:07.417, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:08.453, 34.92 W, 0 %, 1229 MiB, 16384 MiB
2025/01/10 14:39:08.456, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:09.493, 34.92 W, 0 %, 1229 MiB, 16384 MiB
2025/01/10 14:39:09.496, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:10.537, 34.92 W, 0 %, 1229 MiB, 16384 MiB
2025/01/10 14:39:10.540, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:11.577, 34.92 W, 0 %, 1229 MiB, 16384 MiB
2025/01/10 14:39:11.580, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:12.621, 34.92 W, 0 %, 1229 MiB, 16384 MiB
2025/01/10 14:39:12.624, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:13.662, 90.22 W, 100 %, 1281 MiB, 16384 MiB
2025/01/10 14:39:13.666, 27.09 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:14.705, 34.92 W, 0 %, 1231 MiB, 16384 MiB
2025/01/10 14:39:14.708, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:15.748, 34.94 W, 0 %, 1231 MiB, 16384 MiB
2025/01/10 14:39:15.751, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:16.791, 34.92 W, 0 %, 1231 MiB, 16384 MiB
2025/01/10 14:39:16.794, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:17.831, 34.92 W, 0 %, 1231 MiB, 16384 MiB
2025/01/10 14:39:17.835, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:18.870, 35.16 W, 1 %, 1231 MiB, 16384 MiB
2025/01/10 14:39:18.874, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:19.911, 34.92 W, 0 %, 1231 MiB, 16384 MiB
2025/01/10 14:39:19.914, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:20.950, 34.92 W, 0 %, 1231 MiB, 16384 MiB
2025/01/10 14:39:20.954, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:21.989, 34.92 W, 0 %, 1231 MiB, 16384 MiB
2025/01/10 14:39:21.995, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:23.031, 95.46 W, 2 %, 1283 MiB, 16384 MiB
2025/01/10 14:39:23.034, 27.33 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:24.070, 34.92 W, 0 %, 1231 MiB, 16384 MiB
2025/01/10 14:39:24.073, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:25.109, 34.92 W, 0 %, 1231 MiB, 16384 MiB
2025/01/10 14:39:25.112, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:26.147, 31.30 W, 0 %, 1231 MiB, 16384 MiB
2025/01/10 14:39:26.150, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:27.188, 31.30 W, 0 %, 1231 MiB, 16384 MiB
2025/01/10 14:39:27.191, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:28.228, 35.17 W, 0 %, 1231 MiB, 16384 MiB
2025/01/10 14:39:28.232, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:29.267, 34.92 W, 0 %, 1231 MiB, 16384 MiB
2025/01/10 14:39:29.270, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:30.305, 35.16 W, 0 %, 1231 MiB, 16384 MiB
2025/01/10 14:39:30.308, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:31.347, 94.49 W, 17 %, 1283 MiB, 16384 MiB
2025/01/10 14:39:31.351, 27.33 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:32.390, 35.17 W, 0 %, 1235 MiB, 16384 MiB
2025/01/10 14:39:32.393, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:33.429, 35.17 W, 0 %, 1235 MiB, 16384 MiB
2025/01/10 14:39:33.432, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:34.467, 34.92 W, 0 %, 1235 MiB, 16384 MiB
2025/01/10 14:39:34.471, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:35.509, 78.08 W, 0 %, 1287 MiB, 16384 MiB
2025/01/10 14:39:35.512, 27.33 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:36.550, 35.17 W, 0 %, 1235 MiB, 16384 MiB
2025/01/10 14:39:36.554, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:37.588, 35.17 W, 0 %, 1235 MiB, 16384 MiB
2025/01/10 14:39:37.591, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:38.626, 34.94 W, 0 %, 1235 MiB, 16384 MiB
2025/01/10 14:39:38.629, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:39.665, 90.28 W, 80 %, 1287 MiB, 16384 MiB
2025/01/10 14:39:39.668, 27.10 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:40.703, 35.17 W, 0 %, 1235 MiB, 16384 MiB
2025/01/10 14:39:40.706, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:41.740, 34.92 W, 0 %, 1235 MiB, 16384 MiB
2025/01/10 14:39:41.746, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:42.781, 34.92 W, 0 %, 1235 MiB, 16384 MiB
2025/01/10 14:39:42.785, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:43.820, 35.41 W, 100 %, 1235 MiB, 16384 MiB
2025/01/10 14:39:43.825, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:44.859, 34.92 W, 0 %, 1235 MiB, 16384 MiB
2025/01/10 14:39:44.864, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:45.901, 34.92 W, 0 %, 1235 MiB, 16384 MiB
2025/01/10 14:39:45.904, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:46.942, 34.92 W, 0 %, 1235 MiB, 16384 MiB
2025/01/10 14:39:46.945, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:47.981, 35.41 W, 24 %, 1237 MiB, 16384 MiB
2025/01/10 14:39:47.984, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:49.020, 34.94 W, 0 %, 1237 MiB, 16384 MiB
2025/01/10 14:39:49.023, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:50.058, 34.94 W, 0 %, 1237 MiB, 16384 MiB
2025/01/10 14:39:50.061, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:51.093, 34.92 W, 0 %, 1237 MiB, 16384 MiB
2025/01/10 14:39:51.096, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:52.132, 35.17 W, 0 %, 1237 MiB, 16384 MiB
2025/01/10 14:39:52.135, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:53.171, 35.17 W, 0 %, 1237 MiB, 16384 MiB
2025/01/10 14:39:53.175, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:54.211, 34.92 W, 0 %, 1237 MiB, 16384 MiB
2025/01/10 14:39:54.214, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:55.248, 35.19 W, 0 %, 1237 MiB, 16384 MiB
2025/01/10 14:39:55.253, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:56.290, 35.19 W, 0 %, 1237 MiB, 16384 MiB
2025/01/10 14:39:56.294, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:57.328, 34.92 W, 0 %, 1237 MiB, 16384 MiB
2025/01/10 14:39:57.333, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:58.369, 34.92 W, 0 %, 1237 MiB, 16384 MiB
2025/01/10 14:39:58.373, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:39:59.409, 93.39 W, 42 %, 1289 MiB, 16384 MiB
2025/01/10 14:39:59.412, 27.33 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:00.446, 35.17 W, 0 %, 1237 MiB, 16384 MiB
2025/01/10 14:40:00.451, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:01.486, 34.92 W, 0 %, 1237 MiB, 16384 MiB
2025/01/10 14:40:01.491, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:02.527, 35.17 W, 0 %, 1237 MiB, 16384 MiB
2025/01/10 14:40:02.531, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:03.565, 35.41 W, 100 %, 1239 MiB, 16384 MiB
2025/01/10 14:40:03.569, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:04.606, 34.94 W, 0 %, 1239 MiB, 16384 MiB
2025/01/10 14:40:04.609, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:05.644, 35.17 W, 0 %, 1239 MiB, 16384 MiB
2025/01/10 14:40:05.648, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:06.684, 34.92 W, 0 %, 1239 MiB, 16384 MiB
2025/01/10 14:40:06.688, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:07.724, 35.17 W, 43 %, 1239 MiB, 16384 MiB
2025/01/10 14:40:07.727, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:08.761, 34.92 W, 0 %, 1239 MiB, 16384 MiB
2025/01/10 14:40:08.766, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:09.801, 34.92 W, 0 %, 1239 MiB, 16384 MiB
2025/01/10 14:40:09.805, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:10.841, 34.94 W, 0 %, 1239 MiB, 16384 MiB
2025/01/10 14:40:10.845, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:11.880, 35.40 W, 1 %, 1239 MiB, 16384 MiB
2025/01/10 14:40:11.884, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:12.920, 34.94 W, 0 %, 1239 MiB, 16384 MiB
2025/01/10 14:40:12.923, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:13.959, 34.92 W, 0 %, 1239 MiB, 16384 MiB
2025/01/10 14:40:13.963, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:14.999, 31.30 W, 0 %, 1239 MiB, 16384 MiB
2025/01/10 14:40:15.002, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:16.037, 35.16 W, 0 %, 1239 MiB, 16384 MiB
2025/01/10 14:40:16.040, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:17.077, 35.17 W, 0 %, 1239 MiB, 16384 MiB
2025/01/10 14:40:17.083, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:18.118, 34.92 W, 0 %, 1239 MiB, 16384 MiB
2025/01/10 14:40:18.123, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:19.159, 34.92 W, 0 %, 1239 MiB, 16384 MiB
2025/01/10 14:40:19.162, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:20.199, 35.16 W, 0 %, 1241 MiB, 16384 MiB
2025/01/10 14:40:20.202, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:21.237, 34.92 W, 0 %, 1241 MiB, 16384 MiB
2025/01/10 14:40:21.241, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:22.276, 34.92 W, 0 %, 1241 MiB, 16384 MiB
2025/01/10 14:40:22.280, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:23.316, 34.92 W, 0 %, 1241 MiB, 16384 MiB
2025/01/10 14:40:23.320, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:24.355, 34.94 W, 0 %, 1241 MiB, 16384 MiB
2025/01/10 14:40:24.359, 27.12 W, 0 %, 7 MiB, 16384 MiB
