2025/01/09 19:28:47.185, 27.52 W, 0 %, 5 MiB, 16384 MiB
2025/01/09 19:34:29.412, 50.22 W, 11 %, 689 MiB, 16384 MiB
2025/01/09 19:34:30.441, 40.45 W, 1 %, 627 MiB, 16384 MiB
2025/01/09 19:34:31.471, 40.69 W, 0 %, 627 MiB, 16384 MiB
2025/01/09 19:34:32.502, 46.58 W, 21 %, 639 MiB, 16384 MiB
2025/01/09 19:34:33.534, 40.45 W, 0 %, 627 MiB, 16384 MiB
2025/01/09 19:34:34.564, 40.45 W, 0 %, 627 MiB, 16384 MiB
2025/01/09 19:34:35.594, 42.65 W, 23 %, 647 MiB, 16384 MiB
2025/01/09 19:34:36.623, 43.39 W, 26 %, 627 MiB, 16384 MiB
2025/01/09 19:34:37.653, 40.45 W, 0 %, 627 MiB, 16384 MiB
2025/01/09 19:34:38.683, 41.43 W, 0 %, 627 MiB, 16384 MiB
2025/01/09 19:34:39.712, 57.54 W, 23 %, 855 MiB, 16384 MiB
2025/01/09 19:34:40.742, 46.82 W, 13 %, 673 MiB, 16384 MiB
2025/01/09 19:34:41.771, 40.46 W, 0 %, 627 MiB, 16384 MiB
2025/01/09 19:34:42.800, 35.83 W, 0 %, 627 MiB, 16384 MiB
2025/01/09 19:34:43.830, 40.21 W, 29 %, 1061 MiB, 16384 MiB
2025/01/09 19:34:44.861, 40.69 W, 10 %, 667 MiB, 16384 MiB
2025/01/09 19:34:45.890, 40.23 W, 0 %, 627 MiB, 16384 MiB
2025/01/09 19:34:46.919, 39.99 W, 11 %, 627 MiB, 16384 MiB
2025/01/09 19:34:47.948, 39.99 W, 27 %, 627 MiB, 16384 MiB
2025/01/09 19:34:48.978, 40.45 W, 34 %, 901 MiB, 16384 MiB
2025/01/09 19:34:50.009, 64.14 W, 27 %, 721 MiB, 16384 MiB
2025/01/09 19:34:51.038, 39.96 W, 0 %, 627 MiB, 16384 MiB
2025/01/09 19:34:52.066, 40.21 W, 0 %, 627 MiB, 16384 MiB
2025/01/09 19:34:53.096, 39.96 W, 0 %, 627 MiB, 16384 MiB
2025/01/09 19:34:54.126, 40.21 W, 16 %, 817 MiB, 16384 MiB
2025/01/09 19:34:55.155, 40.94 W, 25 %, 627 MiB, 16384 MiB
2025/01/09 19:34:56.184, 47.06 W, 21 %, 665 MiB, 16384 MiB
2025/01/09 19:34:57.214, 39.99 W, 0 %, 627 MiB, 16384 MiB
2025/01/09 19:34:58.243, 40.21 W, 11 %, 711 MiB, 16384 MiB
2025/01/09 19:34:59.275, 51.98 W, 4 %, 675 MiB, 16384 MiB
2025/01/09 19:35:00.305, 40.70 W, 13 %, 627 MiB, 16384 MiB
2025/01/09 19:35:01.335, 50.71 W, 22 %, 659 MiB, 16384 MiB
2025/01/09 19:35:02.368, 68.31 W, 1 %, 707 MiB, 16384 MiB
2025/01/09 19:35:03.397, 40.70 W, 0 %, 627 MiB, 16384 MiB
2025/01/09 19:35:04.427, 40.72 W, 25 %, 627 MiB, 16384 MiB
2025/01/09 19:35:05.457, 40.70 W, 0 %, 627 MiB, 16384 MiB
2025/01/09 19:35:06.485, 40.70 W, 51 %, 863 MiB, 16384 MiB
2025/01/09 19:35:07.514, 41.43 W, 30 %, 635 MiB, 16384 MiB
2025/01/09 19:35:08.544, 40.70 W, 0 %, 627 MiB, 16384 MiB
2025/01/09 19:35:09.573, 40.72 W, 0 %, 627 MiB, 16384 MiB
2025/01/09 19:35:10.602, 40.70 W, 0 %, 627 MiB, 16384 MiB
2025/01/09 19:35:11.631, 63.65 W, 25 %, 737 MiB, 16384 MiB
2025/01/09 19:35:12.661, 40.94 W, 27 %, 667 MiB, 16384 MiB
2025/01/09 19:35:13.690, 41.92 W, 1 %, 631 MiB, 16384 MiB
2025/01/09 19:35:14.720, 40.70 W, 0 %, 627 MiB, 16384 MiB
2025/01/09 19:35:15.749, 40.72 W, 0 %, 627 MiB, 16384 MiB
2025/01/09 19:35:16.777, 40.94 W, 25 %, 627 MiB, 16384 MiB
2025/01/09 19:35:17.807, 42.41 W, 25 %, 683 MiB, 16384 MiB
2025/01/09 19:35:18.836, 76.09 W, 29 %, 721 MiB, 16384 MiB
2025/01/09 19:35:19.865, 41.92 W, 0 %, 651 MiB, 16384 MiB
2025/01/09 19:35:20.895, 40.72 W, 25 %, 627 MiB, 16384 MiB
2025/01/09 19:35:21.926, 60.97 W, 23 %, 681 MiB, 16384 MiB
2025/01/09 19:35:22.955, 40.94 W, 12 %, 627 MiB, 16384 MiB
2025/01/09 19:35:23.985, 40.69 W, 8 %, 627 MiB, 16384 MiB
2025/01/09 19:35:25.014, 41.18 W, 73 %, 961 MiB, 16384 MiB
2025/01/09 19:35:26.043, 41.19 W, 7 %, 627 MiB, 16384 MiB
2025/01/09 19:35:27.074, 46.09 W, 25 %, 681 MiB, 16384 MiB
2025/01/09 19:35:28.104, 38.01 W, 31 %, 673 MiB, 16384 MiB
2025/01/09 19:35:29.135, 36.07 W, 30 %, 655 MiB, 16384 MiB
2025/01/09 19:35:30.165, 39.72 W, 13 %, 659 MiB, 16384 MiB
2025/01/09 19:35:31.194, 40.70 W, 0 %, 627 MiB, 16384 MiB
2025/01/09 19:35:32.224, 40.94 W, 0 %, 627 MiB, 16384 MiB
2025/01/09 19:35:33.255, 40.70 W, 21 %, 627 MiB, 16384 MiB
2025/01/09 19:35:34.284, 40.70 W, 0 %, 627 MiB, 16384 MiB
2025/01/09 19:35:35.314, 41.67 W, 27 %, 703 MiB, 16384 MiB
2025/01/09 19:35:36.344, 49.24 W, 28 %, 665 MiB, 16384 MiB
2025/01/09 19:35:37.373, 40.70 W, 0 %, 627 MiB, 16384 MiB
2025/01/09 19:35:38.402, 40.72 W, 0 %, 627 MiB, 16384 MiB
2025/01/09 19:35:39.431, 40.97 W, 12 %, 627 MiB, 16384 MiB
2025/01/09 19:35:40.461, 40.94 W, 25 %, 627 MiB, 16384 MiB
2025/01/09 19:35:41.490, 40.94 W, 15 %, 627 MiB, 16384 MiB
2025/01/09 19:35:42.520, 41.19 W, 31 %, 639 MiB, 16384 MiB
2025/01/09 19:35:43.550, 41.92 W, 0 %, 627 MiB, 16384 MiB
2025/01/09 19:35:44.579, 40.70 W, 0 %, 627 MiB, 16384 MiB
2025/01/09 19:35:45.609, 40.94 W, 16 %, 627 MiB, 16384 MiB
2025/01/09 19:35:46.638, 41.19 W, 28 %, 627 MiB, 16384 MiB
2025/01/09 19:35:47.669, 40.94 W, 7 %, 627 MiB, 16384 MiB
2025/01/09 19:35:48.702, 40.94 W, 23 %, 795 MiB, 16384 MiB
2025/01/09 19:35:49.733, 40.94 W, 13 %, 691 MiB, 16384 MiB
2025/01/09 19:35:50.764, 40.94 W, 9 %, 627 MiB, 16384 MiB
2025/01/09 19:35:51.794, 42.66 W, 19 %, 627 MiB, 16384 MiB
2025/01/09 19:35:52.824, 44.86 W, 0 %, 673 MiB, 16384 MiB
2025/01/09 19:35:53.854, 40.97 W, 0 %, 627 MiB, 16384 MiB
2025/01/09 19:35:54.885, 40.94 W, 8 %, 1015 MiB, 16384 MiB
2025/01/09 19:35:55.918, 49.76 W, 27 %, 653 MiB, 16384 MiB
